product_id,product_name,category,stock_quantity,weekly_sales,supplier_delay_days,min_stock_level,price,last_sale_days,seasonality,risk_level
2093,HDD,Printer Supplies,1,48,10,38,1680,10,0,High
2094,Router,Storage Devices,25,4,3,49,2198,98,1,Medium
2095,HDD,Printer Supplies,0,59,8,36,1769,11,0,High
2096,Printer Cable,Electronics,267,4,3,22,99,27,0,Low
2097,Laptop Charger,Printer Supplies,554,2,1,69,1900,3,0,Low
2098,Barcode Scanner,Safety,15,42,15,74,693,4,1,High
2099,HDD,Computer Accessories,299,1,3,25,507,13,1,Low
2100,Receipt Printer,Office Supplies,38,18,7,27,2332,1,1,Medium
2101,HDD,Office Supplies,65,38,5,56,1202,12,0,Medium
2102,Safety Gloves,Computer Accessories,19,32,12,67,1753,1,0,High
2103,Safety Gloves,Printer Supplies,11,61,15,73,1660,4,1,High
2104,Keyboard,Mobile Accessories,57,38,8,55,1964,7,0,Medium
2105,HDD,Safety,57,38,7,45,309,5,1,Medium
2106,Router,Computer Accessories,54,15,5,44,67,14,1,Medium
2107,USB Flash,Computer Accessories,7,61,7,51,968,9,1,High
2108,Barcode Scanner,Mobile Accessories,0,59,13,17,1111,1,1,High
2109,Barcode Scanner,Computer Accessories,138,3,1,19,268,17,0,Low
2110,Pen Pack,Electronics,53,15,6,51,2500,29,1,Medium
2111,Keyboard,Computer Accessories,364,8,2,46,594,5,0,Low
2112,Barcode Scanner,Safety,15,40,11,67,843,5,1,High
2113,Monitor Stand,Office Supplies,8,40,13,51,1822,10,0,High
2114,Pen Pack,Electronics,48,4,2,72,661,93,1,Medium
2115,Router,Mobile Accessories,9,26,7,10,1142,25,0,Medium
2116,Switch,Storage Devices,2,37,10,12,1928,0,0,High
2117,Notebook,Mobile Accessories,79,27,5,73,788,9,0,Medium
2118,Safety Gloves,Safety,15,37,11,31,2326,0,1,High
2119,Mouse,Office Supplies,10,63,11,57,496,0,1,High
2120,Monitor Stand,Mobile Accessories,52,4,5,45,1728,4,1,Medium
2121,Toner,Storage Devices,306,4,1,51,2100,23,0,Low
2122,HDD,Storage Devices,39,38,5,26,858,1,1,Medium
2123,Safety Gloves,Mobile Accessories,2,56,15,10,1925,8,1,High
2124,Monitor Stand,Computer Accessories,4,37,15,28,1423,8,1,High
2125,Router,Mobile Accessories,15,24,7,14,1357,7,0,Medium
2126,USB Flash,Mobile Accessories,14,4,5,19,2157,82,1,Medium
2127,Mouse,Electronics,298,7,2,57,1782,0,0,Low
2128,Ink Cartridge,Printer Supplies,7,25,13,25,567,5,1,High
2129,HDD,Safety,9,33,11,34,946,9,1,High
2130,Toner,Printer Supplies,429,0,1,43,519,19,0,Low
2131,Barcode Scanner,Mobile Accessories,546,3,2,80,2500,21,0,Low
2132,USB Flash,Computer Accessories,7,65,12,25,1004,4,0,High
2133,HDD,Mobile Accessories,506,5,4,73,1715,5,1,Low
2134,Monitor Stand,Electronics,67,38,6,48,1877,1,1,Medium
2135,Router,Printer Supplies,20,35,8,15,101,11,1,Medium
2136,Router,Printer Supplies,28,38,8,17,132,16,1,Medium
2137,Pen Pack,Storage Devices,381,3,1,53,110,6,0,Low
2138,Ink Cartridge,Electronics,478,7,3,78,639,9,1,Low
2139,Barcode Scanner,Safety,0,51,9,17,640,4,1,High
2140,Safety Gloves,Printer Supplies,7,60,15,64,539,4,0,High
2141,Laptop Charger,Electronics,321,8,1,39,2272,8,0,Low
2142,USB Flash,Storage Devices,599,5,4,61,35,7,1,Low
2143,Ink Cartridge,Mobile Accessories,452,2,1,39,1107,10,1,Low
2144,Switch,Safety,497,1,1,58,35,6,0,Low
2145,Pen Pack,Printer Supplies,124,0,2,40,1353,21,0,Low
2146,Switch,Storage Devices,8,47,15,29,449,5,0,High
2147,Laptop Charger,Safety,6,39,8,21,1194,3,1,High
2148,Mouse,Printer Supplies,47,38,4,47,436,2,0,Medium
2149,Barcode Scanner,Storage Devices,4,68,11,60,2500,11,1,High
2150,Router,Mobile Accessories,67,4,5,61,314,57,1,Medium
2151,HDD,Safety,2,54,9,20,1740,10,1,High
2152,Laptop Charger,Printer Supplies,560,8,1,70,2111,1,0,Low
2153,Barcode Scanner,Computer Accessories,550,8,1,56,1158,28,0,Low
2154,Router,Mobile Accessories,9,26,7,10,1586,15,0,Medium
2155,Switch,Office Supplies,224,0,3,29,1847,17,0,Low
2156,Router,Office Supplies,3,31,12,34,2191,4,1,High
2157,Safety Gloves,Safety,37,4,5,57,215,80,0,Medium
2158,Barcode Scanner,Safety,438,7,2,67,2361,10,0,Low
2159,Pen Pack,Storage Devices,376,4,1,45,201,8,1,Low
2160,Ink Cartridge,Safety,29,4,5,46,2359,110,1,Medium
2161,Printer Cable,Safety,688,1,3,72,225,4,0,Low
2162,Ink Cartridge,Printer Supplies,433,5,3,49,2500,22,1,Low
2163,Printer Cable,Mobile Accessories,31,38,8,20,35,14,1,Medium
2164,Toner,Safety,344,1,1,29,784,22,1,Low
2165,Receipt Printer,Printer Supplies,508,6,1,66,1057,21,0,Low
2166,Mouse,Safety,15,11,6,18,1139,23,1,Medium
2167,Pen Pack,Printer Supplies,247,0,2,49,1261,23,1,Low
2168,Printer Cable,Computer Accessories,540,1,3,51,35,6,0,Low
2169,Monitor Stand,Storage Devices,12,4,6,13,1123,18,1,Medium
2170,Ink Cartridge,Mobile Accessories,110,8,1,26,938,21,1,Low
2171,Monitor Stand,Office Supplies,6,38,11,50,1662,10,1,High
2172,Laptop Charger,Electronics,88,9,6,69,1927,15,1,Medium
2173,Laptop Charger,Printer Supplies,32,69,11,70,1381,2,1,High
2174,Ink Cartridge,Computer Accessories,75,37,5,48,1058,0,1,Medium
2175,Laptop Charger,Computer Accessories,28,12,7,26,35,15,0,Medium
2176,Laptop Charger,Office Supplies,14,42,11,36,1300,10,1,High
2177,Toner,Electronics,19,41,10,34,2266,2,0,High
2178,Pen Pack,Office Supplies,3,62,11,24,668,7,1,High
2179,Safety Gloves,Mobile Accessories,22,5,5,27,788,6,1,Medium
2180,Mouse,Mobile Accessories,3,59,11,16,731,9,1,High
2181,Keyboard,Safety,33,4,5,58,2182,61,1,Medium
2182,Router,Safety,60,38,5,39,1522,10,1,Medium
2183,HDD,Mobile Accessories,27,33,3,23,2222,0,0,Medium
2184,Toner,Safety,48,4,5,53,521,72,1,Medium
2185,Barcode Scanner,Office Supplies,697,2,1,67,1094,27,0,Low
2186,Safety Gloves,Mobile Accessories,0,48,15,11,1844,6,1,High
2187,Laptop Charger,Computer Accessories,37,5,7,29,195,7,1,Medium
2188,Router,Storage Devices,505,6,1,80,114,4,0,Low
2189,Switch,Storage Devices,16,40,15,34,1574,4,1,High
2190,Safety Gloves,Safety,20,4,5,37,1267,71,1,Medium
2191,USB Flash,Office Supplies,2,46,15,17,2218,6,1,High
2192,Barcode Scanner,Safety,403,0,4,59,2151,8,0,Low
2193,Mouse,Electronics,525,7,3,62,1708,1,0,Low
2194,Pen Pack,Office Supplies,1,63,12,20,804,8,1,High
2195,Barcode Scanner,Printer Supplies,2,40,8,24,1499,4,0,High
2196,Ink Cartridge,Printer Supplies,12,43,11,37,1205,11,0,High
2197,Safety Gloves,Storage Devices,730,0,1,67,1165,9,0,Low
2198,Barcode Scanner,Office Supplies,767,1,4,63,1531,28,0,Low
2199,Toner,Storage Devices,32,59,13,48,2500,2,0,High
2200,HDD,Safety,51,38,7,46,135,7,1,Medium
2201,Pen Pack,Electronics,1,65,9,23,233,6,0,High
2202,Keyboard,Mobile Accessories,22,16,6,23,1889,33,0,Medium
2203,Safety Gloves,Printer Supplies,10,43,12,70,2056,2,1,High
2204,Ink Cartridge,Office Supplies,1,56,15,65,1254,6,1,High
2205,Safety Gloves,Computer Accessories,18,26,13,66,1833,0,1,High
2206,Notebook,Safety,410,2,2,66,432,3,0,Low
2207,Router,Office Supplies,29,4,4,53,128,115,0,Medium
2208,Barcode Scanner,Storage Devices,9,68,13,54,245,12,1,High
2209,Notebook,Mobile Accessories,28,62,11,64,1246,9,1,High
2210,Barcode Scanner,Storage Devices,2,71,10,63,2445,4,0,High
2211,Laptop Charger,Electronics,82,8,6,74,1861,6,1,Medium
2212,Receipt Printer,Office Supplies,304,6,3,64,1301,27,0,Low
2213,Router,Safety,38,38,5,36,1043,18,0,Medium
2214,Keyboard,Safety,80,38,8,76,1918,6,1,Medium
2215,Receipt Printer,Safety,69,15,4,71,1508,27,0,Medium
2216,Barcode Scanner,Safety,342,2,2,43,1048,27,0,Low
2217,Laptop Charger,Electronics,76,14,6,74,1737,18,0,Medium
2218,Router,Computer Accessories,14,51,9,31,1143,4,0,High
2219,Laptop Charger,Electronics,400,7,1,42,2428,11,0,Low
2220,Barcode Scanner,Safety,23,38,11,71,1023,6,0,High
2221,Printer Cable,Electronics,260,5,3,25,35,24,1,Low
2222,Notebook,Electronics,291,0,3,70,1390,26,0,Low
2223,Barcode Scanner,Electronics,140,2,1,24,35,29,1,Low
2224,Switch,Mobile Accessories,235,2,2,28,2500,20,1,Low
2225,Switch,Safety,425,1,1,68,411,7,0,Low
2226,Router,Storage Devices,268,0,1,34,1450,9,0,Low
2227,Printer Cable,Electronics,325,7,3,32,394,31,0,Low
2228,USB Flash,Office Supplies,9,46,15,19,2485,5,1,High
2229,HDD,Mobile Accessories,10,4,4,18,374,74,1,Medium
2230,Toner,Storage Devices,22,48,9,46,1337,5,1,High
2231,Laptop Charger,Office Supplies,229,1,1,39,1491,20,0,Low
2232,Notebook,Mobile Accessories,28,29,12,70,1271,1,0,High
2233,Pen Pack,Electronics,32,4,2,68,726,98,0,Medium
2234,Keyboard,Mobile Accessories,85,38,9,63,2082,0,0,Medium
2235,Toner,Office Supplies,241,6,1,23,1623,29,0,Low
2236,HDD,Mobile Accessories,280,0,2,65,806,20,0,Low
2237,USB Flash,Electronics,236,2,1,18,1020,27,0,Low
2238,Keyboard,Safety,80,38,7,76,1865,0,0,Medium
2239,Switch,Printer Supplies,59,38,5,47,1408,0,0,Medium
2240,Laptop Charger,Safety,4,46,11,23,927,3,1,High
2241,Safety Gloves,Storage Devices,11,7,7,14,1321,1,0,Medium
2242,Keyboard,Computer Accessories,32,14,9,28,1694,0,0,Medium
2243,Toner,Safety,30,7,5,49,404,73,0,Medium
2244,Pen Pack,Printer Supplies,21,7,4,44,426,120,0,Medium
2245,Laptop Charger,Printer Supplies,478,4,1,70,1979,6,0,Low
2246,Ink Cartridge,Electronics,75,38,5,72,1183,2,0,Medium
2247,Receipt Printer,Mobile Accessories,16,55,7,67,1096,12,0,High
2248,Receipt Printer,Mobile Accessories,644,4,4,64,1227,14,0,Low
2249,Keyboard,Computer Accessories,50,9,5,51,224,119,1,Medium
2250,Barcode Scanner,Safety,19,43,11,76,875,6,1,High
2251,Toner,Computer Accessories,167,7,1,25,865,25,0,Low
2252,Laptop Charger,Mobile Accessories,0,62,12,66,1840,0,0,High
2253,HDD,Computer Accessories,226,9,3,31,310,13,0,Low
2254,Notebook,Safety,413,0,4,58,401,0,0,Low
2255,Notebook,Printer Supplies,225,3,1,25,2202,20,0,Low
2256,Mouse,Computer Accessories,14,38,3,13,1579,7,0,Medium
2257,USB Flash,Office Supplies,302,5,2,36,1914,10,0,Low
2258,Safety Gloves,Safety,41,4,5,56,133,76,0,Medium
2259,Switch,Printer Supplies,745,1,1,68,594,27,1,Low
2260,Toner,Storage Devices,325,2,2,53,1878,22,0,Low
2261,Switch,Safety,37,4,3,62,2099,96,0,Medium
2262,Router,Printer Supplies,80,38,6,75,2492,12,0,Medium
2263,Printer Cable,Mobile Accessories,31,39,6,65,1426,8,1,High
2264,Router,Storage Devices,571,5,1,68,171,2,0,Low
2265,Laptop Charger,Office Supplies,18,47,11,36,1520,4,1,High
2266,Switch,Storage Devices,4,49,14,38,390,8,1,High
2267,Receipt Printer,Printer Supplies,306,4,1,32,2429,8,0,Low
2268,Keyboard,Safety,3,48,13,14,1733,0,1,High
2269,Printer Cable,Electronics,334,8,4,31,353,29,1,Low
2270,Safety Gloves,Safety,44,7,5,58,35,87,0,Medium
2271,Notebook,Electronics,8,45,13,74,1225,8,1,High
2272,Barcode Scanner,Computer Accessories,112,1,1,18,420,21,0,Low
2273,USB Flash,Safety,19,38,7,14,469,15,1,Medium
2274,Keyboard,Safety,6,46,13,10,1465,12,1,High
2275,USB Flash,Mobile Accessories,8,70,14,56,1626,3,0,High
2276,HDD,Mobile Accessories,476,4,1,76,1944,6,0,Low
2277,Notebook,Safety,451,1,4,64,275,0,0,Low
2278,Toner,Electronics,0,62,15,45,2500,3,0,High
2279,Safety Gloves,Printer Supplies,9,31,9,71,1774,7,1,High
2280,Ink Cartridge,Mobile Accessories,174,3,1,25,1053,21,0,Low
2281,Safety Gloves,Electronics,387,8,3,54,2196,13,0,Low
2282,Monitor Stand,Electronics,56,38,6,45,2479,2,1,Medium
2283,Mouse,Electronics,8,46,13,67,213,1,1,High
2284,Keyboard,Office Supplies,450,0,1,42,2467,1,0,Low
2285,Safety Gloves,Storage Devices,523,3,2,79,744,7,0,Low
2286,Monitor Stand,Storage Devices,12,4,3,20,2263,110,0,Medium
2287,Laptop Charger,Mobile Accessories,0,70,11,57,1630,8,1,High
2288,Laptop Charger,Safety,87,6,1,24,1959,5,0,Low
2289,Safety Gloves,Mobile Accessories,43,4,5,36,753,11,1,Medium
2290,Mouse,Printer Supplies,0,54,14,34,613,3,1,High
2291,Switch,Safety,68,37,5,49,731,3,1,Medium
2292,Monitor Stand,Computer Accessories,20,46,15,67,1801,9,0,High
2293,Mouse,Mobile Accessories,8,59,14,18,775,6,1,High
2294,Barcode Scanner,Office Supplies,404,2,2,44,1587,15,0,Low
2295,Safety Gloves,Electronics,19,34,11,30,1853,2,0,High
2296,Laptop Charger,Safety,189,4,1,25,2009,6,0,Low
2297,Printer Cable,Safety,27,30,12,46,1619,5,0,High
2298,Toner,Printer Supplies,0,41,14,27,368,1,1,High
2299,Barcode Scanner,Safety,6,4,3,10,2494,101,0,Medium
2300,Ink Cartridge,Mobile Accessories,653,8,4,64,2068,6,0,Low
2301,USB Flash,Office Supplies,313,1,1,41,1781,12,0,Low
2302,Ink Cartridge,Mobile Accessories,100,9,1,26,1150,23,0,Low
2303,Barcode Scanner,Computer Accessories,3,53,10,18,140,6,1,High
2304,Router,Computer Accessories,117,38,6,76,2254,0,1,Medium
2305,Notebook,Printer Supplies,140,4,2,18,2460,19,0,Low
2306,Barcode Scanner,Storage Devices,183,1,2,49,1838,7,0,Low
2307,USB Flash,Mobile Accessories,4,74,15,58,1719,6,1,High
2308,Switch,Computer Accessories,215,2,1,44,1079,22,0,Low
2309,Pen Pack,Electronics,357,0,1,30,1162,17,1,Low
2310,Barcode Scanner,Office Supplies,412,1,2,51,1757,14,0,Low
2311,Safety Gloves,Electronics,18,44,11,22,2170,12,0,High
2312,Safety Gloves,Mobile Accessories,33,8,4,50,2034,72,1,Medium
2313,Pen Pack,Office Supplies,3,63,9,24,702,11,0,High
2314,Barcode Scanner,Storage Devices,13,69,14,45,222,12,1,High
2315,USB Flash,Computer Accessories,0,22,13,37,1135,4,1,High
2316,Laptop Charger,Safety,4,38,12,20,1168,3,1,High
2317,Switch,Storage Devices,12,47,15,31,413,8,1,High
2318,Notebook,Mobile Accessories,496,1,2,45,2134,7,1,Low
2319,Receipt Printer,Computer Accessories,39,38,6,27,399,3,1,Medium
2320,Monitor Stand,Mobile Accessories,166,6,3,37,795,13,1,Low
2321,Keyboard,Safety,1,46,14,10,1462,9,0,High
2322,Mouse,Electronics,7,71,14,73,1916,3,1,High
2323,Notebook,Mobile Accessories,32,33,12,63,856,9,0,High
2324,Safety Gloves,Safety,26,4,5,55,282,72,0,Medium
2325,Keyboard,Mobile Accessories,21,11,6,22,1798,29,1,Medium
2326,Pen Pack,Storage Devices,133,0,1,21,141,8,1,Low
2327,Keyboard,Printer Supplies,16,65,12,29,724,0,1,High
2328,Monitor Stand,Mobile Accessories,41,4,5,52,1432,9,1,Medium
2329,Ink Cartridge,Computer Accessories,64,38,5,57,1089,0,0,Medium
2330,Router,Computer Accessories,87,38,5,80,2453,5,1,Medium
2331,Notebook,Office Supplies,18,30,10,68,2261,3,0,High
2332,Switch,Printer Supplies,786,6,3,64,449,22,0,Low
2333,HDD,Computer Accessories,280,9,3,31,246,13,1,Low
2334,Monitor Stand,Mobile Accessories,209,5,4,31,638,10,0,Low
2335,USB Flash,Safety,162,4,1,25,1054,23,0,Low
2336,Receipt Printer,Mobile Accessories,28,36,9,70,915,8,1,High
2337,Safety Gloves,Computer Accessories,20,40,10,68,1779,1,1,High
2338,Toner,Electronics,31,38,4,31,35,1,1,Medium
2339,Keyboard,Safety,31,56,11,63,1290,4,1,High
2340,Switch,Mobile Accessories,220,2,2,33,2187,25,0,Low
2341,Monitor Stand,Electronics,53,35,6,47,2303,0,0,Medium
2342,Switch,Electronics,489,4,2,73,910,22,0,Low
2343,Switch,Mobile Accessories,382,5,2,57,1855,28,0,Low
2344,Safety Gloves,Safety,16,43,11,29,2289,10,1,High
2345,HDD,Mobile Accessories,8,40,13,24,1413,3,1,High
2346,Router,Mobile Accessories,33,4,5,61,162,72,0,Medium
2347,Keyboard,Computer Accessories,264,1,2,42,481,1,1,Low
2348,Ink Cartridge,Office Supplies,2,53,10,63,1232,3,1,High
2349,Toner,Computer Accessories,108,7,1,23,893,28,0,Low
2350,HDD,Office Supplies,56,38,5,51,1250,12,0,Medium
2351,Barcode Scanner,Computer Accessories,11,53,8,16,236,9,1,High
2352,Router,Printer Supplies,17,34,14,59,466,8,0,High
2353,Barcode Scanner,Safety,16,43,11,74,912,5,1,High
2354,Mouse,Printer Supplies,0,51,13,35,624,4,1,High
2355,Monitor Stand,Mobile Accessories,216,0,4,42,654,9,0,Low
2356,Monitor Stand,Electronics,48,38,6,46,2383,0,0,Medium
2357,Mouse,Mobile Accessories,81,38,6,67,2305,13,0,Medium
2358,Receipt Printer,Mobile Accessories,687,4,4,60,1183,12,1,Low
2359,Laptop Charger,Office Supplies,259,7,1,36,1410,21,0,Low
2360,Printer Cable,Safety,49,38,5,40,857,0,0,Medium
2361,Switch,Mobile Accessories,304,5,4,54,1556,30,0,Low
2362,Receipt Printer,Safety,92,10,4,77,1508,18,1,Medium
2363,USB Flash,Electronics,310,4,1,26,960,25,0,Low
2364,Laptop Charger,Office Supplies,18,38,13,59,2499,9,1,High
2365,Toner,Storage Devices,27,57,12,50,2500,3,0,High
2366,Laptop Charger,Printer Supplies,76,38,3,70,2146,1,0,Medium
2367,Router,Computer Accessories,50,15,5,52,49,14,1,Medium
2368,Barcode Scanner,Computer Accessories,151,2,1,27,35,17,0,Low
2369,Notebook,Mobile Accessories,501,1,2,52,2369,7,1,Low
2370,Switch,Electronics,565,0,1,65,726,22,0,Low
2371,Laptop Charger,Safety,190,6,1,23,1992,2,0,Low
2372,Mouse,Electronics,32,30,13,65,70,1,1,High
2373,Keyboard,Computer Accessories,37,4,5,55,459,103,0,Medium
2374,HDD,Printer Supplies,25,38,7,22,530,4,0,Medium
2375,Notebook,Storage Devices,7,11,7,10,1779,30,0,Medium
2376,Receipt Printer,Mobile Accessories,693,1,2,62,1190,14,0,Low
2377,USB Flash,Electronics,230,3,1,25,998,27,0,Low
2378,Barcode Scanner,Safety,184,0,4,45,1105,25,0,Low
2379,Switch,Computer Accessories,599,1,1,52,1727,5,1,Low
2380,Switch,Safety,22,4,2,34,1389,87,1,Medium
2381,Ink Cartridge,Safety,32,4,5,46,2184,97,1,Medium
2382,Barcode Scanner,Office Supplies,410,2,2,43,1828,15,0,Low
2383,Keyboard,Mobile Accessories,31,21,6,27,2018,29,1,Medium
2384,Ink Cartridge,Safety,19,48,8,78,540,4,1,High
2385,Router,Storage Devices,29,4,2,51,2118,115,0,Medium
2386,Monitor Stand,Storage Devices,22,4,3,42,1991,105,0,Medium
2387,Receipt Printer,Mobile Accessories,51,40,13,65,1044,8,1,High
2388,Keyboard,Safety,25,38,5,33,1289,13,0,Medium
2389,Mouse,Office Supplies,17,54,15,63,1431,0,0,High
2390,Ink Cartridge,Electronics,76,38,4,71,1383,12,0,Medium
2391,Laptop Charger,Computer Accessories,28,8,7,27,68,13,1,Medium
2392,Ink Cartridge,Printer Supplies,44,38,6,41,1820,11,0,Medium
2393,Barcode Scanner,Storage Devices,33,70,13,50,261,8,1,High
2394,Printer Cable,Electronics,351,5,4,29,142,29,0,Low
2395,Receipt Printer,Storage Devices,20,4,4,28,1657,76,0,Medium
2396,Safety Gloves,Electronics,389,4,3,56,2249,11,1,Low
2397,Laptop Charger,Safety,14,4,4,28,691,104,0,Medium
2398,Monitor Stand,Electronics,42,56,12,76,1041,3,1,High
2399,Switch,Storage Devices,6,49,12,18,2081,2,1,High
2400,Toner,Printer Supplies,6,66,15,54,1777,3,1,High
2401,USB Flash,Mobile Accessories,440,1,3,46,1358,19,1,Low
2402,Receipt Printer,Safety,103,19,4,78,1471,20,1,Medium
2403,USB Flash,Safety,173,4,4,23,723,21,0,Low
2404,Laptop Charger,Computer Accessories,280,2,1,20,2184,18,0,Low
2405,Safety Gloves,Storage Devices,630,0,4,65,1177,12,0,Low
2406,HDD,Printer Supplies,92,38,8,67,923,4,1,Medium
2407,HDD,Printer Supplies,72,38,8,63,690,10,0,Medium
2408,Safety Gloves,Computer Accessories,119,2,1,19,2154,29,0,Low
2409,Notebook,Printer Supplies,11,26,10,44,366,10,1,High
2410,Laptop Charger,Office Supplies,8,44,10,25,1620,9,0,High
2411,Notebook,Storage Devices,8,11,7,14,1981,27,0,Medium
2412,Ink Cartridge,Computer Accessories,66,38,5,50,1228,16,1,Medium
2413,HDD,Computer Accessories,53,29,4,49,1239,19,0,Medium
2414,Toner,Office Supplies,461,0,2,57,1388,3,0,Low
2415,Safety Gloves,Safety,60,7,3,19,790,4,1,Low
2416,Switch,Computer Accessories,2,70,15,25,1336,2,1,High
2417,Receipt Printer,Safety,24,4,3,37,35,79,0,Medium
2418,Receipt Printer,Mobile Accessories,46,38,13,64,910,10,1,High
2419,Toner,Office Supplies,19,41,9,67,183,2,1,High
2420,Notebook,Electronics,61,38,9,80,1068,7,1,High
2421,USB Flash,Mobile Accessories,452,1,1,52,1451,16,0,Low
2422,Safety Gloves,Storage Devices,521,4,2,66,721,8,0,Low
2423,USB Flash,Safety,185,0,4,20,1011,21,0,Low
2424,HDD,Printer Supplies,1,35,15,37,1764,13,1,High
2425,USB Flash,Electronics,240,4,1,25,983,26,0,Low
2426,USB Flash,Mobile Accessories,486,1,1,51,1386,17,1,Low
2427,Ink Cartridge,Safety,17,26,9,72,2371,10,0,High
2428,Ink Cartridge,Printer Supplies,47,38,5,43,1823,15,1,Medium
2429,Barcode Scanner,Safety,2,51,9,22,897,3,1,High
2430,Switch,Office Supplies,26,4,4,51,1752,73,0,Medium
2431,Notebook,Storage Devices,12,12,7,12,1574,35,1,Medium
2432,Switch,Safety,53,4,2,59,1864,85,1,Medium
2433,Safety Gloves,Computer Accessories,574,0,1,53,1459,17,0,Low
2434,HDD,Computer Accessories,240,2,2,27,336,16,0,Low
2435,Ink Cartridge,Electronics,96,38,4,68,1552,7,1,Medium
2436,Ink Cartridge,Printer Supplies,437,7,1,44,2500,24,0,Low
2437,Safety Gloves,Printer Supplies,16,35,15,64,736,2,1,High
2438,Toner,Safety,38,4,5,52,304,79,0,Medium
2439,Keyboard,Safety,32,38,6,25,1658,16,0,Medium
2440,Keyboard,Storage Devices,28,4,5,49,1531,79,0,Medium
2441,Monitor Stand,Computer Accessories,13,36,13,27,1356,9,1,High
2442,Monitor Stand,Office Supplies,4,38,11,45,1772,10,0,High
2443,Router,Printer Supplies,13,34,14,56,499,7,0,High
2444,Switch,Safety,28,5,2,45,1049,95,0,Medium
2445,Notebook,Storage Devices,14,14,7,13,1827,38,1,Medium
2446,Keyboard,Safety,42,38,6,32,1268,0,0,Medium
2447,Barcode Scanner,Printer Supplies,7,35,11,21,1632,4,1,High
2448,Barcode Scanner,Printer Supplies,11,33,13,41,70,5,1,High
2449,Toner,Safety,38,4,5,60,586,89,0,Medium
2450,Safety Gloves,Safety,50,4,5,54,408,73,1,Medium
2451,Keyboard,Computer Accessories,29,12,8,28,1237,14,0,Medium
2452,Receipt Printer,Mobile Accessories,641,4,3,51,1168,14,0,Low
2453,Keyboard,Office Supplies,409,0,2,50,2500,2,0,Low
2454,Toner,Office Supplies,254,0,2,68,1120,31,0,Low
2455,Safety Gloves,Storage Devices,556,4,2,68,622,7,0,Low
2456,Ink Cartridge,Safety,14,44,11,74,726,4,1,High
2457,Router,Computer Accessories,124,38,5,80,2358,8,1,Medium
2458,Barcode Scanner,Storage Devices,7,69,13,60,2434,12,1,High
2459,Toner,Storage Devices,17,57,14,57,2305,2,1,High
2460,Monitor Stand,Storage Devices,30,4,3,38,1902,109,1,Medium
2461,Router,Printer Supplies,27,35,8,17,177,0,1,Medium
2462,HDD,Safety,3,61,10,18,1821,10,1,High
2463,Laptop Charger,Electronics,83,17,6,69,1780,17,1,Medium
2464,Laptop Charger,Safety,47,4,4,57,525,79,1,Medium
2465,Notebook,Mobile Accessories,70,25,7,65,2286,9,1,Medium
2466,Toner,Printer Supplies,31,62,15,60,1538,2,1,High
2467,Laptop Charger,Safety,130,6,1,20,1829,3,0,Low
2468,Switch,Safety,407,0,1,65,114,4,0,Low
2469,Toner,Electronics,16,47,9,32,2113,2,1,High
2470,Switch,Computer Accessories,552,0,2,52,1806,5,0,Low
2471,Pen Pack,Printer Supplies,164,0,1,44,1472,23,0,Low
2472,Mouse,Electronics,33,43,13,70,333,0,0,High
2473,HDD,Computer Accessories,284,1,2,26,312,15,0,Low
2474,Laptop Charger,Office Supplies,268,0,1,32,1659,20,0,Low
2475,Ink Cartridge,Mobile Accessories,492,0,2,52,698,8,0,Low
2476,Pen Pack,Electronics,3,70,6,11,221,5,1,High
2477,Ink Cartridge,Printer Supplies,14,40,13,29,396,4,0,High
2478,Barcode Scanner,Safety,6,55,11,71,854,3,1,High
2479,Router,Computer Accessories,296,8,2,22,986,25,0,Low
2480,HDD,Printer Supplies,91,38,8,60,864,2,1,Medium
2481,Toner,Printer Supplies,2,35,14,20,376,1,1,High
2482,Pen Pack,Printer Supplies,72,38,3,72,327,8,0,Medium
2483,Ink Cartridge,Printer Supplies,153,4,3,51,1346,22,0,Low
2484,Notebook,Computer Accessories,29,48,13,63,759,3,1,High
2485,HDD,Printer Supplies,28,38,7,23,823,17,0,Medium
2486,Router,Printer Supplies,28,38,8,23,35,0,1,Medium
2487,Toner,Office Supplies,428,0,1,48,1435,7,0,Low
2488,USB Flash,Storage Devices,12,43,14,43,2383,4,1,High
2489,Mouse,Electronics,34,32,13,64,35,1,0,High
2490,Keyboard,Safety,8,4,5,12,564,85,0,Medium
2491,Ink Cartridge,Mobile Accessories,694,4,1,79,1265,8,0,Low
2492,Barcode Scanner,Computer Accessories,11,54,12,31,35,5,0,High
2493,USB Flash,Computer Accessories,9,59,7,52,1065,9,0,High
2494,Barcode Scanner,Electronics,3,65,15,54,190,9,1,High
2495,HDD,Storage Devices,456,5,4,78,2208,29,1,Low
2496,Monitor Stand,Storage Devices,18,4,3,22,2338,110,1,Medium
2497,Keyboard,Safety,32,38,6,29,1407,9,0,Medium
2498,Barcode Scanner,Safety,7,50,11,18,745,3,0,High
2499,Router,Computer Accessories,97,38,5,68,2306,8,1,Medium
2500,Toner,Office Supplies,311,2,3,27,1777,31,0,Low
2501,Pen Pack,Printer Supplies,406,1,2,50,1271,22,0,Low
2502,Toner,Computer Accessories,106,4,1,15,1003,23,0,Low
2503,Keyboard,Safety,34,4,6,55,2273,71,0,Medium
2504,USB Flash,Printer Supplies,18,8,9,20,1487,55,0,Medium
2505,USB Flash,Safety,164,4,1,17,744,20,0,Low
